ID,sex,Aged,Married,TotalDependents,ServiceSpan,MobileService,4GService,CyberProtection,HardwareSupport,TechnicalAssistance,FilmSubscription,SettlementProcess,QuarterlyPayment,GrandPayment,CustomerAttrition
NEJBP9B9FXBR4ZP484GJ,Male,No,No,No,10,Yes,No,No,No,No,Yes,Electronic,84.34033268,802.3501871,Yes
APHZCG1K042O56QZ6ERM,Male,No,Yes,Yes,72,Yes,No,Yes,Yes,Yes,No,Card,85.81435362,6108.613253,No
3WSFQ3SILXWWL3HMSO7B,Female,Yes,No,No,7,Yes,Satellite Broadband,No,No,No,No,Electronic,44.2886531,263.06321,No
U9WIO7D582YOZC9T1XDR,Male,No,Yes,Yes,66,Yes,Wifi Broadband,Yes,Yes,Yes,Yes,Check,91.11893408,5959.37861,No
RT482RL4PWO9MGPW0U1I,Female,No,Yes,Yes,7,Yes,No,No,No,Yes,No,Check,56.48950738,453.2287978,No
G6CHHA83G0Q6JPEM7BD8,Male,No,No,Yes,9,Yes,No,No,No,No,Yes,Card,18.93510359,221.4706796,Yes
3PMS4X84MH8SPAGZR1W9,Female,Yes,Yes,Yes,7,Yes,Wifi Broadband,No,No,No,No,Card,79.76651714,582.2097507,Yes
A6FYTE5JCRCDKCXOW6Y0,Female,No,No,No,38,Yes,Satellite Broadband,No,No,No,No,Card,58.16427364,2224.743774,No
88P0N6SCDD7UNL9KXIRM,Male,No,No,No,39,Yes,Satellite Broadband,No,No,Yes,No,Electronic,39.69453408,1495.121028,No
XJMT8ZGRKA7T1LGC89HJ,Female,No,Yes,Yes,63,Yes,Satellite Broadband,No,No,No,No,Card,23.72817826,1573.100542,No
0GK4SA6TN60CJCR5M00H,Male,No,Yes,No,20,No,Wifi Broadband,Yes,No,Yes,No,Electronic,105.1951513,2180.411448,No
EWKWWY4SD56C9KO05Q8X,Female,No,Yes,No,18,Yes,Satellite Broadband,Yes,Yes,No,No,Card,90.23979525,1452.998243,Yes
EL4DW44TM3PBSEURN7Q2,Female,No,No,No,7,Yes,Wifi Broadband,No,No,No,No,Bank,20.49026534,129.8143777,No
E7771X9M5TIT8EEGZ283,Male,No,Yes,No,42,No,Wifi Broadband,No,Yes,Yes,No,Bank,106.8049021,4512.92155,Yes
3ZRKD7E4704SKFNRSSJU,Male,No,No,No,55,Yes,Wifi Broadband,No,No,No,Yes,Electronic,100.8520179,5580.109411,No
AL5JBD0QHY09YYQY7UHC,Male,No,No,Yes,2,No,Satellite Broadband,No,No,No,Yes,Check,20.96414068,20.22276927,No
6OOWUZ1IZKIIKT1C13AT,Female,No,No,No,3,Yes,Satellite Broadband,No,No,No,No,Check,54.9457964,189.5652208,No
5I7TSXD5OU5JD35HT51U,Male,Yes,No,No,18,Yes,Wifi Broadband,Yes,No,No,No,Electronic,90.72384242,1659.653146,Yes
ZJDLRG7LF6117ASS9DXA,Female,No,Yes,Yes,64,Yes,No,Yes,Yes,No,Yes,Electronic,91.6915969,5960.650555,No
1BRS324BYW50JWB4JS3O,Female,No,Yes,Yes,26,Yes,Satellite Broadband,No,No,No,Yes,Bank,76.06749592,1929.615981,No
8B6Q3RR1B063GIRP8BUK,Male,No,No,No,10,Yes,No,No,No,No,Yes,Bank,47.25183791,592.8264233,No
TXAQRIEN7UXRW0WHUCL3,Female,No,Yes,Yes,52,Yes,Wifi Broadband,Yes,No,Yes,No,Check,96.0329179,5000.191611,No
Q925D0XS35ZAQP1C6X5G,Male,No,No,Yes,6,Yes,No,No,No,No,No,Check,27.9331374,215.0892555,Yes
I4MDM2KLRS9OJ4X9ZIMH,Female,No,Yes,No,56,Yes,Wifi Broadband,No,Yes,No,Yes,Card,101.7287835,5681.169019,No
3QRZCB6A1HWPLETR9HBO,Female,No,Yes,No,72,Yes,Wifi Broadband,No,No,No,No,Card,25.46065297,1887.529575,No
0ZR1KU60WWP7UHGX1CP5,Male,No,No,No,44,Yes,Wifi Broadband,No,No,No,Yes,Card,56.61551723,2688.085622,No
PTGFSLDCJP31SL5MEZU8,Female,Yes,No,No,35,No,Wifi Broadband,Yes,No,No,Yes,Bank,107.5696674,4057.94945,Yes
URIM03GG9G71I93261BX,Male,No,Yes,Yes,4,Yes,Satellite Broadband,No,Yes,No,No,Electronic,100.4230913,387.2206696,Yes
0O64ROD0UFBWXB36IPKN,Female,No,Yes,Yes,37,No,Wifi Broadband,No,No,No,No,Card,23.34210938,947.4785931,No
FQ19WZ5BR6C1J70C6SB4,Male,No,No,No,28,Yes,Wifi Broadband,No,No,No,Yes,Check,19.17070147,617.979389,No
1BYP63QQ4LUN2NOGYELF,Male,No,Yes,Yes,68,Yes,Wifi Broadband,No,No,Yes,Yes,Check,91.90450213,6481.575061,No
MRPLMFEI15G506HL1SFS,Female,No,No,No,0,Yes,Satellite Broadband,No,No,No,Yes,Bank,23.94372474,22.51235096,Yes
W556I7ON1UH3BC7SPN0K,Female,No,Yes,No,41,Yes,Wifi Broadband,No,Yes,Yes,No,Card,99.72433026,4134.517077,No
2BPZ3S0T62AOBLITE9M0,Female,No,Yes,Yes,7,Yes,Satellite Broadband,No,No,No,No,Check,20.78250446,151.5284383,No
UE3D2AQ57Y0ZEPQXQBZT,Male,No,No,No,49,Yes,Satellite Broadband,No,No,No,No,Card,19.55524117,1024.496387,No
40QLPGEE1OLDCSP1C25E,Female,No,Yes,Yes,27,Yes,Wifi Broadband,No,No,No,No,Card,19.14571107,487.6392399,No
E892CAF776C1ZZ87PZD9,Female,No,Yes,Yes,10,No,Wifi Broadband,Yes,No,No,No,Electronic,28.87849677,345.7488141,No
8BK50NA7P1PYF41JQNJN,Female,No,Yes,No,43,Yes,Satellite Broadband,No,No,No,Yes,Electronic,51.07373131,2203.450698,Yes
PPKXX70R5OXKDETL4FHJ,Female,Yes,Yes,Yes,72,Yes,No,No,Yes,Yes,No,Bank,74.8062156,5139.836523,No
OWYMBK0N5W668WUQILQB,Female,No,Yes,Yes,68,Yes,Satellite Broadband,Yes,No,No,Yes,Electronic,106.2110054,7555.275887,No
PF1RT83AJIWPLEKDLAJP,Female,Yes,No,No,11,Yes,Satellite Broadband,No,No,No,No,Electronic,95.01540708,898.8587828,Yes
4FPH4JJ8N2BB2N38996Y,Female,No,Yes,Yes,24,Yes,Satellite Broadband,No,No,No,No,Card,21.60742243,490.43155,No
OP4SR7A1610M677ZTY4L,Male,No,Yes,Yes,33,Yes,Satellite Broadband,No,No,No,No,Check,18.36460145,654.1066054,No
5WHIXQBWZRY5OE6JUAY6,Male,No,No,No,5,Yes,Satellite Broadband,Yes,Yes,Yes,No,Check,39.59299537,222.5295785,Yes
4NWOXRO87HZ5OABRE0DC,Female,No,No,No,44,Yes,Satellite Broadband,Yes,Yes,No,No,Electronic,76.11558982,3273.421169,No
YM3EGGYRYOFDXHDAKAOK,Female,Yes,No,No,18,Yes,Satellite Broadband,No,No,No,No,Card,88.10376221,1727.597946,Yes
06S17AD8CB8M3ULFEBQU,Male,No,Yes,No,71,Yes,Satellite Broadband,No,No,No,No,Card,23.67872774,1873.263512,No
UN6GO7I1OZHGXYR01U6S,Female,No,Yes,Yes,34,Yes,Wifi Broadband,No,No,No,Yes,Check,25.07283986,740.3861164,Yes
YOJATIXAJ1NGQSDOA0J2,Female,No,Yes,Yes,23,Yes,Wifi Broadband,Yes,Yes,Yes,No,Card,89.77968334,2200.344112,No
T0L8BK85Q7TP5F0S8Z39,Female,No,Yes,Yes,7,Yes,Satellite Broadband,No,No,Yes,Yes,Electronic,70.37614966,565.4659906,No
CWTUGOP02Y0ZGW3UUQ7Y,Male,No,Yes,No,69,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Bank,114.6178211,7843.237878,No
SAAKHACJWZZQY840UO9H,Female,No,No,Yes,17,No,Satellite Broadband,No,No,Yes,Yes,Card,80.73240473,1264.538058,No
HEQTWDZ59OOU54IKK1CG,Female,No,No,No,67,Yes,Satellite Broadband,No,No,No,No,Bank,24.05874486,1500.184233,No
GJHPSQFP4GOCEO8YZ4MC,Male,Yes,No,No,64,Yes,Satellite Broadband,No,Yes,Yes,No,Electronic,101.2790631,6688.805274,No
WJ4SZK0CB5DS4UDC3ZOP,Female,No,Yes,Yes,22,Yes,Wifi Broadband,No,No,No,Yes,Check,20.7701404,414.2625036,No
7P4NIPI8Q8GHE9SGWP6W,Female,No,No,No,-1,Yes,Wifi Broadband,Yes,No,No,No,Check,50.68598714,50.83401579,No
Y0WL2CZF0REPHBPR1PZF,Female,Yes,No,No,2,Yes,Wifi Broadband,No,Yes,No,No,Electronic,40.62900561,133.8261308,Yes
P8T8K2YIRGWKZN7MSZ4Y,Male,No,Yes,No,13,No,No,No,Yes,No,Yes,Electronic,81.71440104,1185.24796,No
66I8UYGWX7PXHOETWUQ6,Male,No,Yes,Yes,36,Yes,Wifi Broadband,No,No,No,Yes,Electronic,26.5889763,883.3046185,No
14CMT31N7M35NY8D0MIM,Male,No,No,No,10,Yes,No,No,No,No,No,Bank,26.03392438,252.31672,No
RJTZCSSMP9WOWLPAAT9R,Male,No,Yes,No,9,Yes,Wifi Broadband,No,No,No,No,Bank,55.41368058,608.606269,No
PUQY2BIHM5CENTD42NR8,Male,No,Yes,Yes,25,Yes,Satellite Broadband,No,No,No,No,Check,21.21219922,549.5735946,No
2Y232SOWSC8FLUNNH7LG,Female,No,No,Yes,0,No,No,No,No,No,Yes,Electronic,73.74903877,73.47332786,Yes
S18JJSU32GBSRAGN27TK,Male,No,No,No,8,Yes,Satellite Broadband,No,No,No,Yes,Card,20.41457909,208.2735338,No
UFS8AZMERPPJ8K4LF2P6,Male,No,No,No,25,Yes,Wifi Broadband,No,No,Yes,No,Card,49.61720345,1269.633045,No
S0B68SGN82K2NPOR9ATP,Female,No,Yes,No,71,Yes,Wifi Broadband,No,No,Yes,Yes,Card,105.1247809,7367.254863,No
KYSPU4381MS8EE25A8NH,Female,No,No,No,70,Yes,Satellite Broadband,No,Yes,Yes,No,Bank,85.94871878,6347.503973,No
RISK765Z857EAA3RW5NM,Female,No,No,No,13,Yes,Wifi Broadband,No,No,No,No,Electronic,80.59152914,1008.163327,Yes
COHQ8Z0IQZNJL4WEA4TH,Female,Yes,No,No,0,Yes,Wifi Broadband,No,No,No,No,Check,24.16107842,26.32998765,Yes
E29UBLXSOXFFZQIZ66OM,Female,No,No,No,16,Yes,Wifi Broadband,No,Yes,Yes,No,Card,55.93404979,1057.795238,No
YDZIDTLYEIM6T15R1DTG,Male,No,Yes,Yes,34,Yes,Wifi Broadband,No,No,No,Yes,Card,86.58709812,2743.985005,Yes
WX2HL4JTRX57H5J3EE0R,Female,No,Yes,Yes,56,Yes,Satellite Broadband,No,No,No,Yes,Bank,18.96455838,1271.951692,No
KDNAKW6IEJSAOO7P6EMU,Female,No,No,No,7,Yes,Satellite Broadband,Yes,No,Yes,No,Check,67.3726596,547.8761407,No
Q61ZSFR5SQC5PTQQYR2S,Female,No,Yes,Yes,11,Yes,No,No,No,No,No,Bank,21.38777974,247.7042926,No
B1JUO6FJ52OQWH9GSIDA,Female,No,Yes,No,61,Yes,Satellite Broadband,No,Yes,No,No,Bank,101.5552173,6158.643337,No
1TNF8P912NEL777IPULP,Male,No,Yes,Yes,65,No,No,Yes,Yes,Yes,No,Bank,60.54348347,3845.216555,No
OYFYURAMX5YXH35FMMDJ,Female,No,No,No,0,Yes,Wifi Broadband,No,No,No,Yes,Check,54.80734381,53.94837461,Yes
C1SUZX2Q0O61LUH6IILM,Male,No,Yes,No,38,Yes,Wifi Broadband,No,No,No,No,Electronic,102.1834966,4113.524945,Yes
0XYQDRT7M7NHST20XK0N,Female,No,No,No,39,Yes,Wifi Broadband,No,No,No,Yes,Check,19.92769863,790.1070028,No
PBMF3T7SZYDTXEQ5C8F7,Male,No,No,No,35,Yes,No,Yes,Yes,Yes,No,Bank,64.48492819,2314.289313,No
1HJ5UKBD01GG8NS7DYPJ,Male,No,Yes,Yes,71,Yes,Wifi Broadband,No,No,No,Yes,Check,25.64002161,1715.778244,No
OQHS8AFDDQ6SFSJ2MSOK,Female,No,Yes,Yes,35,Yes,No,No,No,No,No,Check,17.81892715,709.4120211,No
AMU929USM3NPAPP4I702,Female,No,Yes,Yes,70,Yes,Wifi Broadband,No,No,No,No,Card,19.1767835,1442.337252,No
L502UIBHXMPYBEUJHJPW,Male,No,Yes,No,56,No,No,No,No,No,No,Card,21.22695386,1127.16392,No
UNR1CLNXXG0GL6RGMF6H,Female,No,No,No,11,Yes,Wifi Broadband,No,No,No,No,Check,21.77897796,247.4211429,No
533SU7Z1SB9LAOK0R9TN,Male,Yes,No,No,34,Yes,Satellite Broadband,No,Yes,No,Yes,Electronic,55.31569951,1765.48334,No
9ER3YM555IOU9SU3O6GP,Female,No,No,No,23,Yes,Satellite Broadband,No,No,No,No,Card,75.22804057,1783.24136,No
L9MLDXJ04NYEDE0NNAWX,Male,No,No,No,63,Yes,No,No,No,No,Yes,Bank,25.26494109,1600.971129,No
KM61L0MDFD4JYH0C1YN2,Female,No,No,No,29,Yes,Wifi Broadband,No,Yes,No,Yes,Bank,100.7370981,2880.390488,No
GRRSMQ32J9SEGSQAI9NT,Female,No,No,No,-1,Yes,Satellite Broadband,No,No,No,Yes,Electronic,70.1570901,69.26340023,Yes
B940JFEGI786GL2BKL7Z,Male,Yes,Yes,No,48,Yes,Wifi Broadband,No,No,No,No,Card,90.8015152,4545.105718,Yes
OUL3562O9XXE7X9IG8F3,Male,No,No,No,14,Yes,No,No,No,No,Yes,Card,19.36136142,294.2063232,No
HKBUBM1Z47T8UULBZ5LO,Male,No,No,No,7,Yes,Satellite Broadband,No,No,No,No,Check,18.25085217,130.7756959,No
TEYQ84E10GQI0GHDEG60,Female,No,Yes,Yes,70,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Electronic,80.82089416,5729.666395,No
W4AJ4RYXUJ3WH47K7IA1,Male,No,No,Yes,11,Yes,Satellite Broadband,No,No,No,No,Electronic,30.04729293,381.0575527,No
Y9DJQ9NUWS46FYTM6NIS,Female,No,Yes,Yes,12,Yes,Wifi Broadband,No,No,No,Yes,Check,22.11008161,216.7507252,No
C1Z8DT3H70F6BEPX419A,Male,No,Yes,No,67,Yes,Wifi Broadband,Yes,Yes,Yes,No,Electronic,91.92724,6424.128882,No
7TFP5JRH1D1IH5OXQ2HP,Male,No,No,No,7,Yes,Wifi Broadband,No,No,No,Yes,Check,19.1494426,162.0546499,No
66CTU7IWA8Y46O1I8SDH,Male,No,Yes,No,70,Yes,Wifi Broadband,No,Yes,Yes,No,Electronic,105.7417284,7292.394551,No
FDR7DGRRGHR7F2F8YUIT,Female,Yes,Yes,No,58,Yes,Satellite Broadband,No,No,Yes,No,Bank,99.44643388,5749.432097,No
1DJH9GK84Z4TFC3FIY31,Male,No,Yes,No,27,No,Satellite Broadband,No,No,No,No,Bank,80.239934,2264.758185,Yes
PGODHHEX6KWRC5SPGRM2,Male,No,Yes,No,68,Yes,Wifi Broadband,Yes,Yes,Yes,No,Bank,60.75740943,4056.856566,No
4NY6HL8WB14LOZG7WIED,Male,Yes,Yes,No,69,Yes,Wifi Broadband,Yes,Yes,Yes,No,Card,87.36374284,6306.175265,No
H2OSNARZQTR5RHWNIOCR,Female,No,Yes,Yes,26,No,Wifi Broadband,No,No,No,No,Electronic,19.26266728,506.0519373,No
HJ3NOW4OWT8FRKLH6GDX,Male,Yes,No,No,71,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Bank,114.2165839,7846.782928,No
L9FURT3Q2IKDSCFD7Y8R,Female,No,No,Yes,4,No,Satellite Broadband,No,No,No,Yes,Check,25.93235319,121.2874855,No
Z80IUE65DTD6SRKLRWX0,Male,No,Yes,Yes,67,Yes,Satellite Broadband,No,No,No,Yes,Check,22.41003788,1680.773902,No
N6YXXPWL1FMZ3DCHB70E,Female,No,Yes,Yes,9,Yes,Wifi Broadband,No,No,No,No,Electronic,30.18914265,249.370161,Yes
JALQ67Y6UH4GO2K2TMS3,Male,No,No,No,67,Yes,Wifi Broadband,No,No,Yes,Yes,Bank,49.26104422,3260.286385,No
R542DLS5UPNITWZO8YXI,Female,No,No,No,23,Yes,Satellite Broadband,No,No,No,No,Card,19.75077849,465.9242715,No
YMB0Z2RX4N3GUQOCKQUT,Female,Yes,Yes,No,45,Yes,No,Yes,No,No,No,Electronic,81.52742812,3827.954252,Yes
25JJ47YYWX9U84BR2JFZ,Female,No,No,No,32,Yes,Satellite Broadband,No,No,No,No,Electronic,83.6009019,2780.656234,Yes
OHIFS5C3LIRLSCFWB0EC,Female,No,No,No,9,Yes,Wifi Broadband,No,No,No,No,Check,18.49531514,199.9693199,No
1U08POHS3OQG3YMCXIJH,Female,No,No,No,2,Yes,Satellite Broadband,No,No,No,Yes,Check,54.55983262,52.64357025,Yes
94MTCET6E76HW3F3R00E,Female,No,Yes,No,2,Yes,Wifi Broadband,No,No,No,No,Bank,19.24117019,43.54252502,No
LBCDTXGDET192CLXPQ97,Female,No,Yes,Yes,67,Yes,No,No,No,No,Yes,Card,17.36483225,1286.611073,No
YTR8Y36C0M4FSOFKOSS9,Female,No,No,No,1,Yes,Satellite Broadband,No,No,No,No,Check,19.60976883,56.76095861,No
PMX3R7UH0T28D8MY4BGL,Male,Yes,Yes,Yes,65,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Bank,109.467007,7098.198057,No
74IFJJ1IP3394QK4RAA6,Male,Yes,No,No,53,Yes,Satellite Broadband,Yes,No,No,No,Electronic,101.7100352,5619.497573,Yes
ZBS8WJMEJLB16Y4I70YZ,Male,No,No,No,24,Yes,Wifi Broadband,No,No,Yes,Yes,Electronic,96.4485863,2123.338308,Yes
AEPLAAR8FSLQGDTWIEF0,Male,Yes,Yes,No,57,Yes,Wifi Broadband,No,No,Yes,Yes,Bank,76.10060102,4277.012651,No
JQT5NGF3EUI8LXZQHZ4U,Female,No,No,No,58,Yes,Satellite Broadband,No,No,No,Yes,Card,22.25298039,1513.357588,No
5RQJOM6GZ7D8M9QYSRK9,Female,No,Yes,No,70,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Bank,113.3940646,8349.344317,No
7ABWCJ2BXCLRW4ERI8Z1,Male,No,Yes,Yes,0,No,Satellite Broadband,No,No,No,No,Check,20.77261851,21.06407124,No
0ACSSQRS7HMSBXH9JGFU,Female,No,No,No,22,Yes,Satellite Broadband,Yes,No,Yes,No,Bank,59.84647647,1440.076427,No
REK0KRH07HXAQ963H4OX,Female,Yes,No,No,18,Yes,Satellite Broadband,Yes,No,No,No,Electronic,79.63020881,1522.658993,Yes
4P4PS0KDHKA7IIWQ804D,Male,No,No,No,3,Yes,Wifi Broadband,No,No,No,No,Electronic,19.64152339,54.701388,No
Z9O19QYSMD7G1EWEKTWQ,Male,No,No,No,9,Yes,Wifi Broadband,Yes,No,No,No,Check,50.37085365,523.5089256,No
0Z9YAYCWM03SN3B2K82F,Female,No,No,No,23,Yes,Satellite Broadband,Yes,Yes,No,No,Check,65.65984662,1427.07594,No
BMPKIMIS6PS3RTDIYLZE,Female,No,Yes,Yes,51,Yes,Wifi Broadband,No,Yes,No,Yes,Electronic,104.3636048,5577.780021,No
Z6FFGEIXCC6GJAREUN1Q,Male,No,No,No,33,No,Satellite Broadband,No,No,No,Yes,Check,20.92307221,740.5652252,No
0B1P2GJG7ZCI69EY8OSP,Male,No,Yes,No,0,Yes,Satellite Broadband,No,No,Yes,No,Electronic,94.48792042,166.8417068,Yes
J17GI93R9W0SIGMU6ZNR,Female,No,No,No,14,Yes,Wifi Broadband,Yes,No,No,No,Bank,50.18405714,710.2950234,No
TG7G9X640NO4ELH878LG,Female,Yes,No,No,55,Yes,Wifi Broadband,No,Yes,No,No,Electronic,56.77185879,2967.212958,No
140Y1XNBH7PBETL63N9C,Male,No,Yes,No,71,Yes,No,No,Yes,Yes,No,Card,84.49543935,5956.672806,No
WZD96N5J29XI1XY8G594,Female,No,No,No,4,Yes,Wifi Broadband,No,Yes,No,No,Card,86.27917363,256.6149021,No
FCKUJJCUE3LLLCPMG5QJ,Female,No,Yes,Yes,67,No,Wifi Broadband,No,Yes,Yes,No,Bank,74.55154444,5294.319139,Yes
PJ1LMSDCNMUFOM6PKONO,Male,Yes,Yes,No,4,Yes,Satellite Broadband,Yes,No,No,Yes,Electronic,101.8181836,348.42932,Yes
FD11PMB3PMEUAPWAQ61F,Male,No,No,No,22,Yes,Wifi Broadband,No,No,No,No,Bank,26.74038264,604.1569958,No
1KU3L8I7KM5DR35ZLYEK,Male,Yes,No,No,15,Yes,Wifi Broadband,No,No,No,Yes,Card,90.42328712,1287.061168,No
F0TKYLQ0MPL4KTHJ9BDN,Male,No,No,No,45,Yes,Wifi Broadband,Yes,Yes,No,Yes,Check,77.32987717,3596.02083,No
4BAX08SFH2G1XPPJWR2H,Female,No,Yes,Yes,72,Yes,No,No,No,No,Yes,Card,25.9292261,1868.877243,No
7WE7OYNO24K7JP0D12WZ,Female,No,No,No,65,Yes,Satellite Broadband,No,No,No,No,Bank,26.10222756,1699.76817,No
M76COI5UOUCLYFW4GHTO,Female,No,No,No,7,Yes,Satellite Broadband,No,No,No,No,Check,19.44711464,156.6767323,No
ESW7UJUSL1TZI1OCMN2X,Male,Yes,No,No,2,Yes,Satellite Broadband,No,No,No,No,Bank,83.92012989,163.590953,No
80MDGXTFATHB8AMYSJFC,Female,No,No,No,69,Yes,No,No,No,No,No,Bank,25.06588298,1821.579217,No
HOMK5YE4DZQN2SU0MW0Q,Male,No,No,No,13,Yes,Wifi Broadband,No,No,No,No,Check,20.49153341,264.8555946,No
GM5OZRA2J9N5DXI38Y72,Male,No,No,No,47,Yes,Wifi Broadband,No,Yes,Yes,Yes,Bank,75.22394499,3722.222272,No
Y5HH7GXSYQQ45NOSHKGN,Female,No,No,No,6,Yes,Wifi Broadband,No,No,No,No,Check,18.39663264,163.1441576,No
X2N7NZA369Y9WQE6WSQ1,Male,Yes,Yes,No,39,Yes,Wifi Broadband,Yes,Yes,Yes,No,Card,98.99547538,4117.245079,No
MARCKBP96B9BHGJED9SP,Male,No,Yes,Yes,50,Yes,Wifi Broadband,No,Yes,No,No,Bank,52.70773738,2609.811523,No
BCGFN2UN2GYPSKO2HF1U,Female,No,Yes,No,56,Yes,Wifi Broadband,No,No,No,No,Check,23.27274101,1185.849515,No
JGIFKC6O05PW93DTYQPB,Male,No,No,No,0,Yes,Wifi Broadband,No,No,No,No,Check,21.14487558,19.2861406,No
9RYJXEHXYXB76CDGZ185,Female,No,No,No,7,Yes,Wifi Broadband,No,No,No,No,Card,19.2357072,129.6590123,No
MMAJ8OFR1Z1WKSETRXJ8,Female,No,Yes,No,73,Yes,Satellite Broadband,Yes,No,No,No,Bank,79.60484219,5738.444722,No
HKTWCJ1X59ZP9D3J4ZRE,Female,No,No,No,3,Yes,Wifi Broadband,No,No,No,No,Electronic,74.14787399,265.9260247,Yes
BBP1WZU1IANHZQ5QSRUN,Female,No,No,No,18,Yes,Wifi Broadband,No,Yes,No,No,Electronic,89.2569847,1762.724918,Yes
1IMDBYW3N1NI8GL8DTIZ,Male,No,No,No,40,Yes,No,Yes,Yes,Yes,No,Card,73.80568829,3160.719941,Yes
45CYIL73U2QRXM7ZJ5OF,Male,No,No,No,72,Yes,No,No,No,No,No,Bank,20.6053913,1420.34771,No
8GFX7L0EJCWQ9H3PFTRO,Female,No,Yes,Yes,69,Yes,No,Yes,Yes,Yes,No,Card,114.5017912,7843.734319,No
IJAU083MJ591MWMC6PTY,Female,Yes,Yes,No,1,Yes,Wifi Broadband,Yes,No,No,Yes,Electronic,79.58880416,80.75812774,Yes
GIAMJ857KRQJSSYS7PMA,Female,No,Yes,No,66,Yes,Wifi Broadband,Yes,No,No,No,Card,100.0341864,6734.613205,No
XG9LI1N34B8TQHX46UAH,Male,No,No,No,19,Yes,Wifi Broadband,Yes,No,Yes,No,Check,39.17373736,712.9336009,No
QQQL2B70DJ2W5CI0JPEK,Female,No,Yes,Yes,40,Yes,Satellite Broadband,No,No,No,Yes,Check,20.63262835,829.9058712,No
4WODFPWWJ50Q2NGFQASE,Male,No,Yes,No,56,No,Satellite Broadband,No,Yes,Yes,Yes,Card,101.7825611,5886.866534,Yes
XR3QURM86DFS2X1X9GOO,Male,Yes,No,No,26,No,Wifi Broadband,Yes,No,No,No,Check,103.4400953,2660.969855,Yes
L0NQM58L8HPD1QREOFZT,Female,No,Yes,No,63,Yes,Satellite Broadband,No,No,No,Yes,Bank,92.74951835,5939.455681,Yes
Q1K7HNS89H7H2BGLNBEX,Female,Yes,Yes,No,18,Yes,No,No,No,No,No,Electronic,78.17377493,1420.008478,Yes
5ZHRJH2CFCCNDCG6RSU9,Male,No,No,No,73,Yes,No,No,Yes,Yes,Yes,Bank,88.72102303,6201.492752,No
73MRLWI0WHFINJ9P71Q0,Female,No,Yes,Yes,4,Yes,No,No,No,No,Yes,Check,18.05652022,121.2722956,No
U8WW3RK7DZA4ECM41DQC,Female,No,Yes,Yes,19,Yes,No,Yes,No,No,No,Bank,76.247039,1550.2151,No
AHSO0CNAALDJY1578LAL,Female,No,Yes,No,8,Yes,Satellite Broadband,No,Yes,No,No,Check,69.42543398,564.7894868,No
F8EHPC6B9KO5L5Y1ZL6G,Male,No,No,No,28,Yes,Wifi Broadband,No,Yes,No,No,Check,28.81024163,788.8705342,No
U6FEZBK5AMHGW5L08Q1D,Female,No,Yes,Yes,73,Yes,Wifi Broadband,No,No,No,Yes,Card,19.09464519,1414.786294,No
TG6N8KYNZ6SAUDGRPQ40,Female,No,Yes,Yes,70,No,Wifi Broadband,Yes,Yes,No,Yes,Card,80.28063409,5599.724356,No
301P95MSZ19W5LQF46ER,Female,Yes,Yes,No,33,Yes,No,No,Yes,No,Yes,Check,77.98509629,2568.538033,No
3QFCH6EA2KBH8JK9NUMT,Male,No,Yes,No,63,Yes,No,No,Yes,Yes,No,Electronic,107.0357409,6870.958402,No
3299Z8RZKPNK2YSZIN4R,Male,No,No,No,4,No,Satellite Broadband,No,No,No,No,Electronic,20.73325461,59.680843,Yes
OWWME7OEY9Q29JA9W0N2,Female,No,Yes,Yes,72,Yes,Satellite Broadband,Yes,Yes,Yes,No,Bank,111.8445595,8247.446297,No
83NAM1M07ZKM66S2NKN0,Male,No,Yes,Yes,36,Yes,Satellite Broadband,No,No,No,No,Card,18.59556991,677.769164,No
GF9EP0AD14Y2IOZE0SJ3,Male,No,Yes,Yes,71,Yes,Satellite Broadband,Yes,Yes,Yes,Yes,Electronic,114.8103963,8425.110514,No
Z0XJ8E6YGPW3IYELON6J,Male,No,No,No,10,Yes,No,No,No,No,No,Electronic,22.63782354,226.5654535,No
NUA4D4GZ6ZCA5KU47JF7,Male,No,No,No,29,Yes,No,Yes,No,Yes,No,Check,67.77879062,1799.838413,No
G035YPXPFWJKZQE1PBH0,Female,No,No,No,16,Yes,No,No,No,No,No,Check,77.84895737,1130.606455,Yes
OPH3S4XE9ZZAAWMBZDCH,Male,No,No,No,-1,Yes,Satellite Broadband,No,No,No,No,Bank,46.3109092,45.23950945,Yes
8EMYDN22LNX2ETDPDL0N,Male,Yes,Yes,Yes,11,Yes,No,No,Yes,No,No,Card,78.44390341,864.5792715,No
7YCF2RXBRXOGRJGFBWCN,Male,No,No,No,4,No,Wifi Broadband,No,No,No,Yes,Card,20.82068939,66.00245262,No
X6FD93PBIN4AT47M72CP,Female,No,Yes,Yes,3,Yes,Wifi Broadband,No,No,Yes,No,Check,31.08854784,95.88842621,Yes
5M8T6JL1RPRSZJRLYBQL,Male,No,No,No,2,Yes,No,No,No,No,No,Card,74.76464894,270.4300802,Yes
OWSFNL2H0M0BJ6EE803Y,Female,No,No,No,10,Yes,No,Yes,No,No,No,Electronic,73.62657171,789.3177732,Yes
